Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2469,-10472;-11976;-3188,1238;-531;-1003,0.114686;0.5560912;1.312625,-0.1113892;-0.07592519;0.9486033,-0.1048388;-0.04174253;1.001074,-0.07961795;0.1359514;1.18776,-0.03720009;0.3501005;1.370978,0.1097149;0.3587601;1.400377,0.09927767;-0.09575675;1.509157,0
2502,-10384;-11928;-3188,1177;-437;-950,0.1141768;0.5561938;1.312294,-0.1083748;-0.1019752;0.9718319,-0.1021783;-0.03682783;1.030592,-0.07860306;0.1349088;1.19345,-0.03777447;0.3483129;1.370736,0.1096552;0.3587349;1.400449,0.09964496;-0.09663858;1.50875,0
2537,-10392;-11900;-3120,1229;-485;-898,0.1137473;0.5564523;1.312173,-0.1051428;-0.1257538;0.9867637,-0.102128;-0.06071756;1.035698,-0.07575592;0.1054956;1.195154,-0.03814949;0.3469296;1.37065,0.1095478;0.3580559;1.399248,0.1007524;-0.09774566;1.508118,0
2569,-10436;-11888;-3204,1166;-552;-1107,0.112292;0.5554394;1.310262,-0.102289;-0.1447448;0.9957869,-0.1029524;-0.07803545;1.033916,-0.07408541;0.08476799;1.196434,-0.03836404;0.3457178;1.370275,0.1095809;0.356967;1.397136,0.1022067;-0.09933545;1.506114,0
2603,-10368;-11996;-3216,1174;-532;-1051,0.111381;0.5551198;1.309154,-0.09977397;-0.1547274;1.009463,-0.1009436;-0.08833267;1.044158,-0.07364419;0.08220131;1.19861,-0.03851037;0.3447272;1.370136,0.1096855;0.3568524;1.396951,0.1032344;-0.1001211;1.505187,0
2636,-10448;-11936;-3136,1322;-502;-965,0.1109689;0.5552527;1.308471,-0.09838324;-0.162065;1.024043,-0.09995621;-0.09591237;1.053595,-0.07282045;0.07881238;1.203146,-0.03850397;0.3442509;1.370198,0.1097114;0.356429;1.395864,0.1039532;-0.1005559;1.504742,0
2670,-10488;-11912;-3100,1230;-514;-980,0.1099669;0.553699;1.305958,-0.09814394;-0.1595246;1.034947,-0.09919076;-0.1117219;1.063209,-0.0733688;0.07066365;1.203191,-0.03952025;0.3242232;1.364968,0.1098206;0.3562518;1.395671,0.1058436;-0.1025295;1.5033,0
2703,-10416;-11980;-3204,1278;-517;-958,0.109719;0.5536011;1.30537,-0.09754456;-0.1616913;1.047269,-0.1000575;-0.1112756;1.070316,-0.07209488;0.06942285;1.212078,-0.03940507;0.3220449;1.364547,0.1099422;0.3557971;1.394944,0.1067737;-0.1034866;1.502897,0
2750,-10436;-11960;-3140,1027;-470;-1042,0.1095875;0.5536155;1.305196,-0.07967943;-0.2228506;1.102706,-0.08099745;-0.1484539;1.12502,-0.07195197;0.0681284;1.217913,-0.0394184;0.3210464;1.364526,0.1099657;0.3554984;1.394337,0.1072759;-0.1041223;1.502656,0
2801,-10372;-12044;-3404,1128;-480;-951,0.1094219;0.5536544;1.304919,-0.07971002;-0.2222622;1.103624,-0.08102099;-0.1485658;1.12502,-0.07093193;0.07203057;1.224558,-0.03942799;0.3203968;1.364343,0.109964;0.3550651;1.393249,0.1079361;-0.1046618;1.502007,0
2817,-10512;-12036;-3120,1267;-523;-961,0.109404;0.5536498;1.304715,-0.09613436;-0.1952445;1.08094,-0.1049275;-0.1210355;1.101074,-0.06993414;0.06359094;1.235603,-0.03946366;0.3198817;1.364349,0.1100246;0.3548442;1.392814,0.1082522;-0.1049914;1.501901,0
2841,-10496;-11996;-3140,1210;-543;-970,0.1094644;0.5532216;1.304031,-0.07973739;-0.2313312;1.113124,-0.08266066;-0.1571236;1.134768,-0.07006936;0.06080846;1.23712,-0.03935585;0.3196067;1.364809,0.1100902;0.3547155;1.392656,0.1086076;-0.1052479;1.501989,0
2869,-10544;-11892;-3132,1229;-488;-983,0.1094741;0.5533284;1.304035,-0.07516494;-0.2535101;1.116358,-0.08153564;-0.1836194;1.132582,-0.07058276;0.05603288;1.240299,-0.03933102;0.3194102;1.364948,0.1101272;0.3545648;1.392457,0.1088159;-0.1053954;1.501981,0
2902,-10524;-11916;-3272,962;-408;-955,0.1095478;0.5528816;1.303761,-0.07465748;-0.2536082;1.118173,-0.08157896;-0.1838222;1.132458,-0.07072455;0.0541001;1.241915,-0.03935523;0.3192119;1.365076,0.1101457;0.3544229;1.392363,0.108967;-0.1055298;1.502044,0
2936,-10416;-12000;-3304,1047;-383;-953,0.1095263;0.5528592;1.303808,-0.07630389;-0.2482447;1.120477,-0.08226532;-0.1767785;1.135644,-0.07085169;0.05403801;1.243385,-0.03946737;0.319553;1.366935,0.1101463;0.3543484;1.392349,0.1091064;-0.1055903;1.502329,0
