Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3364,358,-7920;-13580;1532,-338;-565;-5056,-0.2736206;-0.3469313;1.280851,-0.2777184;-0.349648;1.296587,-0.263086;-0.3891622;1.530977,-0.2377578;-0.1859975;1.705234,-0.06044341;-0.1062218;1.702927,-0.02124832;-0.5090081;1.602545,1
3397,358,-7560;-14212;1208,-525;-872;-4337,-0.2671121;-0.345526;1.281534,-0.275047;-0.3488199;1.295094,-0.2632219;-0.3883987;1.530028,-0.2364788;-0.1856376;1.704557,-0.06043822;-0.1062235;1.702927,-0.02114912;-0.5092894;1.602373,1
3430,358,-7328;-15488;1184,-2202;-1113;-4364,-0.260864;-0.3440166;1.278844,-0.2699946;-0.3477646;1.293464,-0.2634723;-0.3875153;1.529043,-0.236625;-0.1856198;1.704618,-0.06041633;-0.106222;1.702868,-0.02113358;-0.5094018;1.602294,1
3464,358,-7380;-16544;1184,-1078;-1979;-4655,-0.2564851;-0.3425578;1.278107,-0.265402;-0.4022309;1.329263,-0.2635166;-0.3871692;1.528497,-0.2356053;-0.1853085;1.703937,-0.06042549;-0.1062561;1.702853,-0.0211262;-0.509426;1.602299,1
3552,358,-6784;-16416;792,-1633;-2180;-5329,-0.2496815;-0.3369571;1.246007,-0.2575974;-0.345117;1.291724,-0.2635167;-0.3863466;1.527134,-0.233962;-0.184889;1.702779,-0.06040169;-0.106215;1.702686,-0.02111052;-0.5094476;1.602255,1
3576,358,-6496;-16400;464,-861;-2232;-5722,-0.2432119;-0.3367638;1.269493,-0.254485;-0.3444072;1.29185,-0.2635335;-0.3862247;1.526933,-0.2335467;-0.1847979;1.702536,-0.06043309;-0.1062022;1.702735,-0.02112699;-0.5094466;1.602278,1
3597,358,-5920;-16132;80,-83;-1939;-5823,-0.2387823;-0.3374783;1.262876,-0.2477082;-0.3927664;1.325221,-0.2635526;-0.3861396;1.526732,-0.2332177;-0.1847279;1.702289,-0.06045758;-0.1062226;1.702748,-0.02115994;-0.5094554;1.602294,1
3629,358,-5432;-15924;476,425;-1978;-5855,-0.2346778;-0.3374268;1.263581,-0.2500747;-0.3546989;1.355524,-0.263697;-0.3860085;1.526545,-0.234572;-0.1850448;1.702866,-0.06051177;-0.1062235;1.70274,-0.02139879;-0.5093421;1.602426,1
3664,358,-4696;-15208;204,-124;-1885;-5904,-0.2322297;-0.3387512;1.267681,-0.2437119;-0.3445048;1.292499,-0.2638075;-0.385552;1.527113,-0.2352641;-0.1851335;1.704192,-0.06075944;-0.1063056;1.703202,-0.02180488;-0.5091398;1.603101,1
3697,358,-4176;-14968;104,-508;-1668;-5841,-0.2280775;-0.3398194;1.262831,-0.2407275;-0.3931545;1.328685,-0.2639214;-0.3853578;1.527104,-0.23576;-0.1852096;1.704572,-0.06079649;-0.1063211;1.703293,-0.02185195;-0.5091231;1.603214,1
3730,358,-3592;-14740;-56,-1250;-1338;-5823,-0.2239217;-0.3405444;1.259077,-0.2459769;-0.3825757;1.278882,-0.2638336;-0.3853363;1.526891,-0.2349169;-0.1849545;1.703949,-0.06080332;-0.1063133;1.703292,-0.02185906;-0.5091248;1.603209,1
3763,358,-3024;-14412;-4,-1065;-1270;-5555,-0.2216576;-0.3401371;1.260412,-0.2319411;-0.3618083;1.333494,-0.3166657;-0.3496583;1.514051,-0.2351986;-0.1848678;1.704005,-0.06085223;-0.1063154;1.703264,-0.02184873;-0.5090511;1.603229,1
3874,358,-2412;-14608;-144,-1326;-820;-4695,-0.2097142;-0.3410771;1.258036,-0.2358855;-0.3503743;1.331614,-0.3168966;-0.3490291;1.514355,-0.2363066;-0.1848427;1.704161,-0.06091504;-0.1062998;1.703237,-0.02182618;-0.5088882;1.603145,1
3907,357,-2032;-14080;-188,-411;-747;-4260,-0.2070855;-0.3424795;1.261896,-0.2472965;-0.3437878;1.344046,-0.3170399;-0.3486387;1.514769,-0.2369154;-0.1847862;1.704908,-0.06093161;-0.1062273;1.703324,-0.02182835;-0.5086778;1.603204,1
3941,357,-1448;-12732;-324,-27;-378;-3149,-0.2045199;-0.3421713;1.259576,-0.2461536;-0.3438389;1.344606,-0.3171438;-0.348273;1.514812,-0.2373033;-0.1848441;1.704886,-0.06095031;-0.1062391;1.703298,-0.02182833;-0.5086322;1.603181,1
3979,357,-908;-11760;-308,992;-517;-1403,-0.2026399;-0.3422498;1.258174,-0.2453663;-0.3437898;1.344656,-0.3172593;-0.3479438;1.514683,-0.2373882;-0.1848433;1.704834,-0.06096136;-0.1062097;1.703258,-0.0216297;-0.5084878;1.602944,1
4017,357,-744;-11272;-84,269;-363;579,-0.2032287;-0.3423374;1.261964,-0.2448133;-0.3437495;1.345496,-0.3172572;-0.3474821;1.514943,-0.2379521;-0.1850304;1.70492,-0.0609683;-0.1062335;1.703269,-0.02148255;-0.5083918;1.60275,1
4050,357,-980;-12452;156,-751;-709;2488,-0.2031192;-0.3418562;1.259969,-0.2443569;-0.343516;1.345661,-0.3172331;-0.3470488;1.514788,-0.2363698;-0.1845379;1.703694,-0.06097749;-0.1061448;1.703059,-0.02114566;-0.5082269;1.602346,1
