Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3249,-12948;-1888;12016,-9763;-2460;-14498,-0.1093808;0.006715821;1.197903,-0.1408894;0.1248962;1.385914,-0.04461702;0.3028837;1.359357,0.11744;0.3179291;1.341737,0.1015739;-0.1519335;1.529687,0
3314,-5400;-14476;4252,1115;-369;-1001,-0.1093977;0.006613621;1.197741,-0.140485;0.1245257;1.385533,-0.04456703;0.3028929;1.359502,0.1174566;0.3179965;1.341885,0.1015778;-0.1518407;1.529929,0
3348,-5536;-14708;4392,1234;-459;-1094,-0.1096127;0.006200673;1.195458,-0.1404609;0.1244456;1.385371,-0.04455153;0.3028659;1.359478,0.1175001;0.3179383;1.341831,0.1016045;-0.1518275;1.529932,0
3379,-5544;-14584;4332,1023;-228;-969,-0.1099484;0.007568355;1.19758,-0.1393153;0.1261671;1.392118,-0.04457266;0.3028679;1.359983,0.1175968;0.3180267;1.342106,0.1016518;-0.1517417;1.530285,0
3412,-5460;-14692;4100,883;-340;-1300,-0.1098809;0.007290956;1.197134,-0.1394079;0.1258744;1.391657,-0.04453414;0.3028516;1.360237,0.1177248;0.3180127;1.34225,0.1020513;-0.1517854;1.53062,0
3452,-5484;-14660;4304,1225;-175;-996,-0.1099027;0.008077534;1.196831,-0.1392628;0.1260991;1.391727,-0.04451974;0.30279;1.360169,0.1177623;0.3179162;1.34208,0.1020577;-0.1518174;1.530525,0
3482,-5448;-14760;4200,975;-302;-1152,-0.1096187;0.007281687;1.195562,-0.1399536;0.1257923;1.390007,-0.0445127;0.3027799;1.360395,0.1177526;0.3179299;1.342166,0.1020879;-0.1518291;1.530538,0
3513,-5460;-14676;4356,1139;-319;-977,-0.1094099;0.006610424;1.194322,-0.1403645;0.1253546;1.388251,-0.04449376;0.3027766;1.360427,0.1177941;0.3178811;1.342136,0.1020763;-0.1518726;1.530498,0
3547,-5640;-14596;4244,1143;-418;-1074,-0.1092843;0.006815007;1.193938,-0.1403836;0.1253246;1.388263,-0.04444804;0.3027808;1.360432,0.1178131;0.317855;1.342115,0.1020807;-0.1518831;1.530469,0
3581,-5576;-14608;4432,1286;-474;-1043,-0.1089491;0.007027897;1.194248,-0.1403444;0.1253336;1.388207,-0.04441803;0.3028038;1.360627,0.1179195;0.3179085;1.342337,0.102119;-0.1518291;1.530629,0
3613,-5508;-14684;4280,927;-617;-1158,-0.1114316;0.0103274;1.199487,-0.1402302;0.1251835;1.388302,-0.04439361;0.3027357;1.36072,0.1179329;0.3179117;1.342358,0.1021363;-0.1518344;1.530641,0
3648,-5464;-14568;4188,1092;-595;-1122,-0.1135467;0.01253084;1.202809,-0.1400651;0.1249187;1.388083,-0.04435465;0.3027267;1.360716,0.1180116;0.3178461;1.342353,0.1021514;-0.1518572;1.530609,0
3682,-5448;-14532;3980,885;-497;-956,-0.1119296;0.009414731;1.197633,-0.1401321;0.1241922;1.386879,-0.04432428;0.3027093;1.360682,0.1180377;0.3178018;1.34231,0.1021673;-0.1519272;1.530442,0
3716,-5452;-14740;4024,358;-189;-1144,-0.1120564;0.01001563;1.198535,-0.1399489;0.1238109;1.386568,-0.04429413;0.3027008;1.360707,0.1180624;0.3177924;1.342309,0.1022298;-0.1519351;1.530422,0
3748,-5340;-14696;3872,51;-39;-993,-0.107757;0.00720678;1.189275,-0.140064;0.1220249;1.384889,-0.04427489;0.302705;1.360705,0.1180789;0.3177727;1.342281,0.1023324;-0.1519896;1.530324,0
3780,-5436;-14876;3804,-1535;940;-1307,-0.1103134;0.009719241;1.192173,-0.1400564;0.1219831;1.384854,-0.04420628;0.3026649;1.3606,0.1180882;0.3177131;1.342088,0.1023732;-0.1521059;1.529951,0
3812,-5336;-14732;3464,-2036;1718;-1908,-0.1080072;0.007939133;1.187555,-0.1398795;0.1219017;1.384498,-0.04419384;0.3026705;1.360622,0.1181194;0.3176914;1.342057,0.1024202;-0.1521937;1.52978,0
3850,-5376;-14988;3352,-1587;1054;-1742,-0.1068319;0.007985646;1.188286,-0.1393933;0.1213918;1.385439,-0.04411485;0.3026502;1.360621,0.1181808;0.3176617;1.34206,0.10251;-0.1522171;1.529739,0
3881,-4864;-14724;3032,-2131;1591;-2122,-0.1207612;0.01212912;1.20861,-0.139139;0.1210828;1.384521,-0.04408067;0.3026429;1.36065,0.1181885;0.3176579;1.342061,0.1025756;-0.1522211;1.529702,0
3914,-5604;-15272;2132,-4422;1777;-2161,-0.1202229;0.01319145;1.209885,-0.1390185;0.120966;1.384768,-0.04383151;0.302808;1.361181,0.1183902;0.3177359;1.342611,0.1032255;-0.1520366;1.530344,0
3947,-5060;-15284;940,-3584;1667;-2850,-0.1199655;0.01389001;1.211187,-0.1387747;0.1208972;1.384528,-0.0438265;0.3028062;1.361186,0.1184271;0.3177176;1.342568,0.1034549;-0.1520299;1.530276,0
3980,-4812;-14552;240,-3732;2562;-2313,-0.08963488;0.01243036;1.188002,-0.1387836;0.120884;1.384513,-0.04375128;0.3028536;1.361317,0.1184842;0.3177226;1.342628,0.1036906;-0.1520209;1.530286,0
4013,-5044;-15336;672,-5956;2999;-989,-0.08926661;0.01232362;1.18765,-0.138545;0.1209365;1.38404,-0.04360684;0.3027987;1.361018,0.118618;0.3175973;1.342353,0.1038766;-0.1521364;1.529869,0
