Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
3599,-2024;7868;13760,978;-404;-1015,-0.02983618;0.0578183;1.341585,0.1554592;0.021861;1.377525,0.2174211;-0.2316127;1.387177,0.2607239;-0.2540593;1.185997,-0.02961268;-0.4366137;1.463619,0
3633,-2164;8044;13940,1695;-483;-809,-0.02982059;0.05781436;1.341556,0.1554625;0.021849;1.377517,0.2167817;-0.2309481;1.388016,0.2564763;-0.2581254;1.186676,-0.02959061;-0.4366039;1.463606,0
3708,-2052;7996;13976,980;-1339;-1313,-0.02980785;0.05783126;1.341561,0.1554739;0.02183618;1.377502,0.2163156;-0.2317285;1.390181,0.2595353;-0.2542638;1.188993,-0.02956738;-0.436581;1.463588,0
3733,-2024;7664;13432,1685;-1273;-1358,-0.02980763;0.05783438;1.341559,0.1554769;0.02184063;1.377496,0.2163498;-0.2318248;1.390536,0.2598136;-0.2537918;1.189336,-0.02957533;-0.4365866;1.463575,0
3765,-1984;8092;13260,1212;-1415;-1341,-0.02980887;0.05782508;1.341467,0.1554819;0.02183398;1.377476,0.2168993;-0.2311889;1.388517,0.2606856;-0.2528194;1.187351,-0.02949514;-0.4365101;1.463457,0
3801,-1632;7844;13088,1423;-908;-1160,-0.02981148;0.05784123;1.341485,0.1554963;0.02183477;1.377477,0.2170601;-0.231042;1.38789,0.2612869;-0.2523742;1.18679,-0.0294822;-0.4364736;1.463475,0
3832,-1800;8128;13300,1483;-755;-1418,-0.02981752;0.05784795;1.341493,0.1554979;0.02183269;1.377477,0.2170857;-0.2312146;1.387577,0.2616646;-0.2521083;1.186509,-0.02984253;-0.436414;1.463339,0
3865,-1776;7976;13216,1335;-629;-1578,-0.02974849;0.05776626;1.341134,0.1555245;0.02183166;1.377359,0.2172083;-0.2317308;1.386406,0.25518;-0.257795;1.184567,-0.0297958;-0.4365219;1.46286,0
3902,-1772;8288;13200,1534;-325;-983,-0.02971702;0.057776;1.341173,0.155517;0.02185145;1.377339,0.2344191;-0.1642681;1.436972,0.2499972;-0.2497991;1.224167,-0.02973615;-0.4364757;1.462939,0
3933,-1812;7784;13476,769;-327;-1219,-0.02970722;0.05776597;1.340867,0.1555248;0.02183256;1.377301,0.2167188;-0.233155;1.380374,0.2622713;-0.2537576;1.1795,-0.02982635;-0.436476;1.462422,0
3965,-1676;7844;13392,1507;-329;-1156,-0.02970472;0.0577932;1.340898,0.155525;0.02183235;1.377302,0.2163558;-0.2336854;1.383285,0.2620693;-0.2526202;1.182276,-0.02982929;-0.436472;1.462401,0
3999,-1840;8432;13460,1086;-443;-1376,-0.02971875;0.05782168;1.340975,0.1555347;0.02182275;1.377333,0.2159732;-0.2346073;1.386763,0.2619733;-0.2511346;1.185597,-0.02985731;-0.4365399;1.462346,0
4031,-1920;8460;13308,1256;-307;-1134,-0.02973774;0.05782867;1.340978,0.1555419;0.02183107;1.377318,0.2161161;-0.2341998;1.386096,0.2625165;-0.2505702;1.185012,-0.02987001;-0.4365187;1.462326,0
4066,-1932;8512;13328,1304;-417;-686,-0.02975993;0.05783952;1.340899,0.1555488;0.02181236;1.377281,0.2158786;-0.2332662;1.386318,0.2624798;-0.2500247;1.185315,-0.02980598;-0.436549;1.462012,0
4100,-1764;8348;13256,1205;-199;-737,-0.02977573;0.0578635;1.341051,0.1555611;0.02180141;1.377341,0.2156636;-0.2330467;1.387403,0.2623534;-0.2498949;1.186429,-0.02993194;-0.4366643;1.46195,0
