Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2035,0.001680521;-0.1693936;0.7589104,-0.04785835;-0.1972078;0.8064053,-0.1712613;-0.1333337;1.006167,-0.18618;0.1128084;1.061204,-0.0129208;0.157421;1.064769,-0.07823668;-0.3634281;1.172001,0.002620432;-0.3704081;1.207719,0.2182035;-0.3264195;0.8438771,0
2068,-0.01151338;-0.1848915;0.7532211,-0.04792477;-0.1871115;0.8124206,-0.1787385;-0.1249506;0.9713806,-0.1858427;0.1130799;1.061083,-0.0128607;0.1575881;1.064749,-0.07806527;-0.3638473;1.171272,0.002901849;-0.3709099;1.206872,0.2192282;-0.32409;0.8434842,0
2100,-0.02970159;-0.1995651;0.7504265,-0.0680123;-0.1741192;0.8392996,-0.1858936;-0.07426909;1.037874,-0.1855781;0.1132653;1.061067,-0.01275925;0.1577974;1.064793,-0.07806266;-0.3639593;1.171218,0.002981229;-0.370997;1.206838,0.2196864;-0.3226192;0.8437304,0
2135,-0.0465131;-0.2120886;0.7435233,-0.1293161;-0.1955389;0.8908163,-0.1860499;-0.07464372;1.037873,-0.1843402;0.1133408;1.060694,-0.01267737;0.1579745;1.06487,-0.07816173;-0.364104;1.171429,0.003137351;-0.3710597;1.207223,0.2188741;-0.3218395;0.8440073,0
2166,-0.06601103;-0.2227128;0.7399003,-0.1213043;-0.217916;0.846981,-0.1868288;-0.0769489;1.03874,-0.1841895;0.1134632;1.060645,-0.01177464;0.1559772;1.063887,-0.07814744;-0.3640143;1.173916,0.003736967;-0.3707363;1.209362,0.2171618;-0.3217893;0.8447034,0
2203,-0.08742789;-0.233799;0.7428632,-0.1298148;-0.2195919;0.8515407,-0.1881672;-0.08005589;1.038751,-0.184044;0.1135526;1.060631,-0.0117059;0.1565605;1.06421,-0.07794072;-0.363264;1.178012,0.004775727;-0.3697408;1.21281,0.2148584;-0.3221217;0.8458489,0
2235,-0.1071644;-0.2435971;0.7431551,-0.1553896;-0.2095522;0.8772212,-0.189277;-0.0872205;1.04182,-0.1839168;0.1136134;1.06067,-0.01161866;0.1570098;1.064576,-0.07723531;-0.3630352;1.18148,0.005758226;-0.3695214;1.215557,0.2134258;-0.3223102;0.8468506,0
2268,-0.1275639;-0.2498746;0.7446069,-0.1696949;-0.2116178;0.8911881,-0.1903874;-0.09406503;1.045606,-0.1838315;0.1136341;1.060638,-0.01159634;0.1571791;1.064601,-0.07722792;-0.3629451;1.182276,0.005926161;-0.3694811;1.216011,0.2128372;-0.3217796;0.8467887,0
2301,-0.1453965;-0.2580613;0.7483792,-0.1788692;-0.2127293;0.8929803,-0.1915906;-0.09844735;1.048444,-0.1833046;0.1136536;1.060318,-0.01162656;0.1573595;1.064617,-0.07806075;-0.3628771;1.183359,0.005578515;-0.3696103;1.216553,0.2120143;-0.3214673;0.8467384,0
2333,-0.1898164;-0.2480035;0.8522823,-0.1839626;-0.228903;0.9059149,-0.1939708;-0.1047575;1.051415,-0.1832774;0.1137377;1.060423,-0.01168664;0.1575621;1.064715,-0.07977994;-0.3629068;1.1847,0.00423343;-0.3699778;1.217541,0.211725;-0.3208915;0.8476905,0
2368,-0.1941572;-0.2530152;0.8560387,-0.1881725;-0.2328449;0.9111358,-0.1958727;-0.108082;1.053076,-0.1830044;0.113834;1.060366,-0.01176218;0.1576905;1.064741,-0.08125123;-0.3631709;1.185164,0.002853106;-0.3705552;1.217928,0.2115245;-0.3200226;0.8484827,0
2401,-0.1885559;-0.3012523;0.8603202,-0.1934242;-0.2577074;0.9034203,-0.1982751;-0.1134463;1.055197,-0.1827087;0.1139221;1.060657,-0.01186164;0.1578883;1.064824,-0.08183762;-0.3632851;1.185366,0.002089821;-0.3707967;1.218112,0.2114236;-0.3195195;0.8489646,0
2435,-0.207575;-0.2665344;0.8579506,-0.2043712;-0.2428371;0.9073218,-0.200261;-0.1172066;1.055766,-0.1824985;0.1139459;1.060883,-0.0119806;0.158049;1.064848,-0.08266436;-0.3633781;1.185473,0.001185401;-0.3709998;1.218153,0.2113995;-0.3192067;0.8492891,0
2470,-0.2044901;-0.2842367;0.7605355,-0.2097268;-0.2457043;0.9197352,-0.2019282;-0.1190171;1.057261,-0.1825979;0.1140448;1.061146,-0.01208749;0.1582058;1.064914,-0.08351541;-0.3634848;1.18557,0.0002989158;-0.3711918;1.21824,0.2112677;-0.3191187;0.8496331,0
2500,-0.2071599;-0.2864879;0.761263,-0.2128983;-0.2423011;0.9173961,-0.2036218;-0.1201198;1.059042,-0.1825563;0.1140977;1.061946,-0.01230334;0.1562174;1.064135,-0.0844458;-0.3635931;1.185899,-0.0006770641;-0.3713833;1.218509,0.2112845;-0.3185813;0.8502644,0
2534,-0.2110978;-0.2899359;0.7647625,-0.2175272;-0.2410816;0.9177427,-0.2049544;-0.1206876;1.060688,-0.1826747;0.1141891;1.062201,-0.01254451;0.1565899;1.064358,-0.08509855;-0.3639381;1.186095,-0.001424716;-0.3719255;1.218622,0.2110457;-0.3179575;0.850637,0
