Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2034,0.2871741;0.08037812;0.9481388,0.2012656;0.1072189;0.9555767,0.09801676;0.06054914;1.133207,-0.03623788;0.2195777;1.274171,0.1036852;0.2474623;1.275671,0.06655718;-0.1268278;1.393323,0.1249094;-0.1290037;1.428047,0.1890131;-0.2646124;1.154714,0
2068,0.3223311;0.04835248;0.9488415,0.2866921;0.05401851;0.9908875,0.1200314;0.06651077;1.126967,-0.03420035;0.2199356;1.27389,0.1043475;0.2476214;1.275725,0.06862508;-0.1270552;1.39497,0.1265513;-0.1288593;1.427948,0.1884222;-0.2656266;1.153466,0
2099,0.3256031;0.01695149;0.973814,0.2694546;0.03810394;0.9545015,0.142615;0.07300747;1.118731,-0.02585028;0.2211827;1.270192,0.1084168;0.2476101;1.27278,0.0693877;-0.1275513;1.395537,0.127628;-0.1291838;1.427361,0.1855186;-0.2665061;1.150558,0
2133,0.358976;-0.01966193;0.9860651,0.3345499;0.008338969;1.00921,0.1713265;0.07696243;1.119959,-0.0240745;0.2220243;1.270162,0.108489;0.2477289;1.272833,0.07049189;-0.128126;1.397124,0.1288311;-0.1293661;1.427612,0.1925377;-0.2684615;1.151332,0
2167,0.3568693;-0.04385957;1.015687,0.312033;0.007899344;1.036379,0.154553;0.09812489;1.139547,-0.02220836;0.2221522;1.269567,0.1085947;0.247835;1.272845,0.07178375;-0.1290253;1.398882,0.1303571;-0.1297245;1.428076,0.1947234;-0.2692306;1.151408,0
2200,0.3680818;-0.07727971;1.04011,0.3166659;0.001758544;1.045367,0.1572239;0.09629496;1.140819,-0.02074893;0.2220912;1.269403,0.1088634;0.2480034;1.272967,0.07343879;-0.1296282;1.401439,0.1321275;-0.1298787;1.429221,0.1842775;-0.268516;1.151005,0
2231,0.3493902;-0.0986644;1.062364,0.2987786;-0.03803287;1.086855,0.1491948;0.09162429;1.148875,-0.01889883;0.2218905;1.268219,0.1091821;0.2480088;1.272765,0.07406706;-0.1300463;1.401422,0.1331285;-0.1303496;1.428995,0.1894257;-0.2700298;1.15119,0
2267,0.3375742;-0.1115915;1.093284,0.298246;-0.036914;1.088179,0.1477371;0.09003747;1.153845,-0.01778351;0.2219349;1.26783,0.1093555;0.2480664;1.272791,0.07387646;-0.1299693;1.401482,0.1330724;-0.130339;1.428962,0.1926473;-0.2733461;1.153101,0
2298,0.2974625;-0.08011232;1.124616,0.2985328;-0.03674211;1.088057,0.1476524;0.0895859;1.154083,-0.01433265;0.2206661;1.265141,0.1095852;0.2481286;1.272505,0.07519197;-0.1310022;1.400335,0.134433;-0.1314108;1.427447,0.1934371;-0.2780736;1.153568,0
2331,0.3483393;-0.09599078;1.072374,0.3002607;-0.03760016;1.087665,0.148699;0.0875749;1.154322,-0.01166336;0.2195723;1.262937,0.1097619;0.2482031;1.272267,0.07608073;-0.1315917;1.398901,0.1353516;-0.1321287;1.425541,0.1948111;-0.2803441;1.15208,0
