Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
10734,-0.0996218;0.04682804;1.183521,-0.1102099;0.07216937;1.231237,-0.1686265;0.1379368;1.419672,-0.0347095;0.22479;1.304569,0.1097394;0.2268643;1.25509,0.1117769;-0.1360231;1.427843,2
10765,-0.3118033;-0.008620183;1.077272,-0.2578412;0.02630353;1.166975,-0.1703143;0.1325668;1.411938,-0.0336043;0.2236274;1.302559,0.1097908;0.2264283;1.254375,0.111316;-0.1369661;1.427666,2
10800,-0.3154395;0.0001822172;1.102295,-0.2697212;0.01320667;1.181948,-0.1432549;0.1058387;1.415012,-0.03218768;0.2223019;1.300763,0.1117633;0.2267362;1.254868,0.1112489;-0.1373384;1.427853,2
10834,-0.09364694;-0.006294364;1.186706,-0.08432757;-0.01337354;1.191731,-0.1480814;0.1142282;1.416198,-0.03105253;0.2203886;1.298679,0.1117128;0.2260976;1.253619,0.1109528;-0.1379787;1.427209,2
10865,-0.08279447;-0.02620153;1.187852,-0.07950957;-0.02734597;1.190676,-0.09267849;0.06447253;1.405566,-0.03043779;0.2191828;1.2978,0.1137526;0.2264171;1.254085,0.1109664;-0.1387807;1.426527,2
10900,-0.0625901;-0.06308891;1.17447,-0.06518169;-0.04460191;1.194662,-0.09295245;0.06233635;1.402815,-0.02999827;0.2187196;1.297494,0.1137812;0.2262468;1.253832,0.1112623;-0.1393936;1.426139,2
10933,-0.04643458;-0.0680737;1.172597,-0.05191471;-0.0466015;1.203498,-0.09179819;0.0573172;1.3968,-0.02935286;0.2178469;1.296633,0.1165453;0.2264474;1.25457,0.1129921;-0.1406817;1.423931,2
10966,-0.0297524;-0.0775883;1.165478,-0.05896836;-0.04969625;1.193293,-0.08684286;0.04904834;1.387375,-0.02868729;0.217133;1.29578,0.1163856;0.2259336;1.254004,0.1158018;-0.1415739;1.422037,2
11000,-0.006042553;-0.0957007;1.149559,-0.01903637;-0.06932887;1.188522,-0.08382958;0.03776845;1.369385,-0.02797654;0.2162627;1.294384,0.1162593;0.2255402;1.253478,0.1176425;-0.1417698;1.420651,2
11032,0.01934665;-0.1138922;1.133561,-0.001382129;-0.0899577;1.16234,-0.08160326;0.02208419;1.332289,-0.02762874;0.2152873;1.293368,0.1161841;0.2254402;1.253306,0.1181952;-0.1419204;1.420131,2
11066,0.04173614;-0.1256789;1.12055,0.01884347;-0.101335;1.152857,-0.07301795;0.01045588;1.318677,-0.02705839;0.2146706;1.291775,0.1160743;0.2253102;1.253045,0.1193045;-0.1424631;1.418815,2
11099,0.06404367;-0.137998;1.11249,0.03760381;-0.1103334;1.142858,-0.07115892;0.001058536;1.298312,-0.02683181;0.2142897;1.290884,0.1156124;0.2252263;1.252812,0.1140331;-0.1416752;1.416646,2
11134,0.08047159;-0.1448341;1.105922,0.03887083;-0.1101733;1.143173,-0.06704749;0.0005607728;1.292234,-0.02654384;0.2138221;1.289545,0.1150929;0.2249196;1.252478,0.1108251;-0.1412744;1.414598,2
11167,0.103513;-0.1547886;1.095451,0.04528823;-0.111695;1.142479,-0.0594194;0.001103011;1.283885,-0.02609324;0.2135952;1.288325,0.1145838;0.2244952;1.252112,0.109741;-0.1426162;1.411064,2
11200,0.1228296;-0.1638004;1.086828,0.06192608;-0.123168;1.130374,-0.04626141;-0.007139562;1.266219,-0.02553976;0.2132692;1.28713,0.1139717;0.2240051;1.251809,0.1091724;-0.1450156;1.408203,2
11234,0.1432292;-0.1758728;1.078138,0.08247232;-0.1383528;1.116019,-0.02733962;-0.01812942;1.246563,-0.024937;0.21192;1.285582,0.1136445;0.2237644;1.251692,0.1093989;-0.1459765;1.407457,2
