Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3535,-0.08275378;-0.09564355;1.276989,0.07959547;-0.1039841;1.283428,0.09272185;-0.2918534;1.189994,-0.01575215;-0.4057925;1.063085,-0.08149879;-0.4489865;1.025849,-0.05281482;-0.5551131;1.306492,0
3567,-0.08301031;-0.09637173;1.275936,0.07952177;-0.1049025;1.282447,0.08940685;-0.2927684;1.190384,-0.01519531;-0.4093669;1.066437,-0.08104009;-0.4524634;1.027707,-0.05480048;-0.55549;1.305218,0
3601,-0.08338548;-0.09697736;1.27537,0.07952511;-0.1055114;1.282014,0.08741041;-0.2938109;1.192305,-0.01594933;-0.4131009;1.070077,-0.08286974;-0.4557052;1.032077,-0.05632689;-0.5556201;1.30499,0
3634,-0.08369102;-0.09758843;1.274576,0.07953689;-0.1061294;1.281413,0.08612412;-0.2945898;1.193471,-0.0153311;-0.4144485;1.072641,-0.08241317;-0.4554265;1.032778,-0.0575984;-0.5558339;1.304629,0
3665,-0.08395074;-0.09806733;1.274288,0.07952792;-0.1064119;1.281291,0.08487396;-0.2954384;1.194837,-0.01588853;-0.4162804;1.07478,-0.08258785;-0.4570515;1.036084,-0.05861402;-0.5560328;1.304808,0
3699,-0.08408066;-0.09868337;1.27357,0.07955745;-0.1066745;1.281096,0.08387028;-0.2964702;1.195445,-0.01602531;-0.4173244;1.075998,-0.08191469;-0.4571722;1.035654,-0.05934802;-0.5560997;1.304626,0
3732,-0.08431359;-0.09921748;1.273121,0.07959192;-0.1069917;1.280799,0.08359356;-0.2966141;1.195702,-0.01611555;-0.4180019;1.076462,-0.08200739;-0.4575928;1.03437,-0.06005963;-0.5561289;1.304394,0
3767,-0.08437567;-0.09945934;1.27304,0.07961703;-0.1072247;1.280733,0.0830823;-0.2969894;1.196705,-0.01603717;-0.4188865;1.077692,-0.08208106;-0.4593579;1.037539,-0.06040069;-0.5562251;1.304566,1
3800,-0.08437921;-0.09982987;1.272473,0.07965775;-0.1074631;1.280502,0.08286361;-0.2971641;1.196752,-0.01570193;-0.4190285;1.078255,-0.08038415;-0.4567288;1.03551,-0.06096248;-0.5562668;1.304386,1
3832,-0.08439728;-0.1002368;1.271938,0.07970765;-0.107652;1.280198,0.08254326;-0.2971805;1.196551,-0.01598415;-0.4192188;1.078027,-0.08075409;-0.4551015;1.033567,-0.06126604;-0.5562683;1.303993,1
3868,-0.08437906;-0.1004422;1.27169,0.07977626;-0.107767;1.280008,0.08198278;-0.2976789;1.195994,-0.01631362;-0.4191669;1.077714,-0.1100875;-0.4689978;1.010399,-0.06144048;-0.5563031;1.303822,1
