Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
2433,0.004639037;0.05471175;1.30143,0.1619086;0.04002724;1.292316,0.2314142;-0.1027068;1.096205,0.1720249;0.1552086;1.09219,0.146507;0.1443605;1.112325,-0.2206721;-0.5350642;1.080617,-0.006520451;-0.4454086;1.437843,0.07089932;-0.4320234;1.416131,0
2467,0.001000665;0.05405239;1.299089,0.1610013;0.03889665;1.292843,0.2192278;-0.1030493;1.092358,0.1600256;0.05048637;1.088191,0.1299038;0.1249362;1.089426,-0.2204829;-0.5349485;1.080441,-0.006897375;-0.4459981;1.4377,0.0704571;-0.4330119;1.415327,0
2500,-0.002298837;0.0547736;1.296997,0.1606674;0.03868786;1.293623,0.1984736;-0.1529095;1.1355,0.1205041;0.07171955;1.076119,0.1058563;0.1093608;1.063587,-0.2202439;-0.5347757;1.079467,-0.00828883;-0.4480421;1.437219,0.06915256;-0.4354612;1.413756,0
2533,-0.008840935;0.05379163;1.295343,0.1618753;0.03889154;1.294045,0.186094;-0.147383;1.126562,0.07378423;0.09330618;1.037844,0.07012758;0.09743438;1.036673,-0.2194327;-0.5337675;1.07903,-0.009981392;-0.4504718;1.437644,0.06772764;-0.4376693;1.412978,0
2567,-0.01391029;0.05420022;1.293435,0.1618637;0.03952402;1.29386,0.176277;-0.1477175;1.12625,0.05425093;0.03843071;1.020136,0.03787766;0.06078842;1.006678,-0.2195073;-0.5334439;1.077942,-0.01108703;-0.45245;1.437234,0.06684126;-0.4395207;1.412114,0
2601,-0.01331845;0.05439767;1.293379,0.1616785;0.0395812;1.293832,0.1653047;-0.1512683;1.129858,0.01755576;0.001578572;1.004105,-0.001268941;0.02802955;0.9860623,-0.2188791;-0.5325519;1.077972,-0.01184608;-0.4540995;1.437045,0.06595048;-0.4416676;1.40993,0
2632,-0.0128573;0.05371898;1.294299,0.1605604;0.03952118;1.293396,0.1251561;-0.1380875;1.113614,-0.04028403;-0.01747816;0.9751269,-0.04941635;0.00307872;0.9544461,-0.2166961;-0.5317761;1.079571,-0.01335154;-0.4547396;1.436885,0.06330576;-0.4428907;1.405074,0
2667,-0.01230664;0.05341942;1.294821,0.148758;0.04152679;1.280086,0.1158721;-0.1410759;1.109476,-0.06213615;-0.04863669;0.9649121,-0.08968985;-0.03980782;0.9383026,-0.2148084;-0.5318641;1.081778,-0.01544953;-0.4500108;1.435667,0.06039989;-0.4375286;1.400646,0
2699,-0.01220077;0.05534731;1.298283,0.148959;0.04123063;1.28059,0.0911709;-0.1360679;1.104009,-0.1000691;-0.09728535;0.9521857,-0.1266835;-0.08418208;0.9283425,-0.213122;-0.5339662;1.083807,-0.01854814;-0.4419176;1.433949,0.05729758;-0.4310421;1.398154,0
2731,-0.0123435;0.05532926;1.298268,0.1489243;0.04115427;1.280617,0.06510976;-0.1344661;1.113926,-0.1246279;-0.1360248;0.9555455,-0.1696405;-0.1306909;0.9173953,-0.2130335;-0.5343531;1.084333,-0.01842357;-0.4393055;1.43294,0.05707202;-0.4277604;1.396698,0
2767,-0.01470768;0.05758286;1.304652,0.1461041;0.0414395;1.277687,0.03149906;-0.143643;1.112007,-0.1541484;-0.158039;0.9495687,-0.1949293;-0.1752869;0.9319827,-0.2123604;-0.5346752;1.085862,-0.01830978;-0.436581;1.43323,0.05698267;-0.4244471;1.396628,0
2803,-0.01532849;0.05805829;1.305009,0.1429179;0.04175243;1.2726,0.008444911;-0.151314;1.103391,-0.185303;-0.197316;0.958056,-0.2138103;-0.2123481;0.9413878,-0.2116362;-0.5345361;1.0853,-0.0182975;-0.4356083;1.432095,0.05688583;-0.4230637;1.394738,0
2834,-0.0169415;0.05961079;1.307617,0.1409707;0.04183039;1.270714,-0.003183607;-0.1543398;1.108494,-0.2010966;-0.2342535;0.9870886,-0.2323342;-0.2500737;0.971099,-0.2112445;-0.5350083;1.085934,-0.018664;-0.4348896;1.432212,0.05611703;-0.4222548;1.394671,0
2866,-0.017448;0.0599392;1.307894,0.1151425;0.03866493;1.242049,-0.01982421;-0.1581881;1.111964,-0.2134769;-0.2513302;0.9937945,-0.2378663;-0.2752993;0.992342,-0.2112103;-0.5351868;1.085922,-0.01923709;-0.4344596;1.431518,0.0545813;-0.4216705;1.393152,0
2900,-0.01836541;0.0601709;1.308033,0.1136731;0.03796799;1.240587,-0.03221991;-0.1595462;1.118379,-0.222807;-0.271875;1.014323,-0.2712538;-0.3181382;1.007671,-0.21109;-0.5356991;1.08584,-0.01949588;-0.4343143;1.430602,0.05355031;-0.4214882;1.391474,0
2978,-0.0208691;0.06068091;1.307871,0.1097395;0.03630815;1.237507,-0.04573498;-0.1553053;1.138415,-0.2344217;-0.2912089;1.069058,-0.2766539;-0.3528491;1.056441,-0.2190772;-0.4991073;1.077135,-0.01984917;-0.4341558;1.429229,0.05222195;-0.4213405;1.388638,0
3002,-0.02233441;0.06062162;1.307494,0.1088041;0.03603812;1.236638,-0.05377408;-0.1576633;1.147934,-0.2606204;-0.3572017;1.07733,-0.2867208;-0.3726357;1.076042,-0.2210221;-0.4926794;1.076513,-0.01990994;-0.434254;1.428999,0.05200929;-0.4215665;1.387637,0
3032,-0.02409575;0.06028811;1.307324,0.1082086;0.03593913;1.236207,-0.06019589;-0.1599025;1.156407,-0.2627059;-0.36084;1.086563,-0.2908706;-0.3832062;1.098589,-0.222912;-0.4894189;1.076674,-0.02009197;-0.434566;1.428776,0.05158035;-0.4220128;1.387057,0
