Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2666,0.1250141;-0.204292;1.130731,0.09828988;-0.1643601;1.141889,-0.03699983;-0.01392196;1.213218,-0.1434583;0.1768411;1.235582,-0.02161049;0.2186877;1.269494,-0.004095124;-0.1828696;1.425328,0
2701,0.1251101;-0.204253;1.131429,0.09825839;-0.1644244;1.141957,-0.03699797;-0.01393459;1.213234,-0.1433992;0.176782;1.235574,-0.02161729;0.2186856;1.269473,-0.00353861;-0.1819629;1.426506,0
2733,0.1256604;-0.2049516;1.132287,0.09823585;-0.1645432;1.14222,-0.03700911;-0.01400124;1.213395,-0.1433568;0.1767423;1.235652,-0.02161971;0.2187138;1.269521,-0.002451929;-0.1804087;1.431129,0
2765,0.1253137;-0.2042063;1.131274,0.09823982;-0.1646091;1.142062,-0.03701505;-0.01404882;1.213173,-0.1432732;0.1766445;1.235555,-0.02162856;0.2186848;1.269397,-0.002690421;-0.1808607;1.430042,0
2801,0.1252207;-0.2044908;1.131343,0.09820099;-0.1646334;1.142073,-0.03701765;-0.01404229;1.213188,-0.1432339;0.1766099;1.235583,-0.02163108;0.2186866;1.269394,-0.002895045;-0.1812479;1.429648,0
2831,0.1254027;-0.2042687;1.131114,0.09802525;-0.1646306;1.141912,-0.03706274;-0.01396816;1.213138,-0.1432186;0.1765996;1.23558,-0.02164217;0.2186902;1.269357,-0.002947492;-0.1816805;1.42913,0
2866,0.1255917;-0.2042259;1.130253,0.09802525;-0.1646166;1.141793,-0.03705898;-0.01396452;1.213052,-0.1431804;0.1765594;1.235574,-0.02163903;0.2186962;1.269335,-0.002393419;-0.1820998;1.428396,0
2901,0.1246643;-0.2027844;1.127454,0.09785669;-0.1644955;1.140981,-0.03717342;-0.01383261;1.212341,-0.1431028;0.1765095;1.235459,-0.02166836;0.218695;1.269171,-0.002867824;-0.1825583;1.426694,0
2931,0.1270436;-0.2035241;1.130051,0.0976696;-0.164253;1.140975,-0.03736103;-0.01378671;1.212798,-0.1430706;0.1765052;1.235626,-0.02172376;0.2188209;1.269358,-0.002658237;-0.1813721;1.428564,0
2966,0.1263409;-0.2018781;1.125975,0.09755093;-0.1641159;1.140812,-0.03749109;-0.01368112;1.21269,-0.1430611;0.1765006;1.235639,-0.02174045;0.2188541;1.269339,-0.002903174;-0.1815176;1.427989,0
2997,0.12681;-0.1994633;1.124077,0.09742308;-0.163373;1.13908,-0.03761404;-0.01354858;1.212394,-0.1430434;0.1764981;1.235623,-0.02172629;0.2189249;1.269313,-0.002527493;-0.1812325;1.428206,0
3033,0.1290236;-0.196868;1.119511,0.0991085;-0.160515;1.137002,-0.03798388;-0.01326944;1.211903,-0.1446649;0.1770386;1.235662,-0.02173158;0.2189726;1.269247,-0.002570747;-0.1814062;1.427437,0
3066,0.1313699;-0.1931629;1.115795,0.09983103;-0.1582301;1.133599,-0.0380869;-0.01327357;1.211725,-0.1459415;0.1775393;1.235849,-0.02169441;0.2190219;1.269096,-0.0008269133;-0.183136;1.423012,0
3099,0.1345721;-0.1907268;1.113707,0.09992573;-0.157677;1.133428,-0.03832378;-0.01325403;1.212002,-0.1477108;0.1785639;1.237657,-0.02172676;0.2190985;1.269148,-0.001353234;-0.1829717;1.423336,0
3131,0.13599;-0.1887243;1.106602,0.1020694;-0.158487;1.12905,-0.0368631;-0.0158888;1.209918,-0.1484094;0.1791475;1.238084,-0.02173693;0.2191727;1.269145,-0.001363179;-0.1829145;1.42333,0
3164,0.1370053;-0.1845838;1.098548,0.1023445;-0.1586916;1.128213,-0.03681122;-0.01651452;1.209456,-0.1491211;0.1796702;1.238592,-0.02174522;0.2192575;1.269181,-0.001455712;-0.1828759;1.423341,0
3198,0.1420267;-0.1763627;1.072256,0.1068893;-0.1423603;1.115443,-0.03952917;-0.01540056;1.209375,-0.1484908;0.179676;1.238394,-0.02174447;0.2193561;1.269192,-0.001639757;-0.1828248;1.423303,0
3231,0.1387033;-0.1676657;1.068824,0.1067113;-0.1411115;1.115879,-0.04102822;-0.0149802;1.2088,-0.1480633;0.1797157;1.238248,-0.02172586;0.219476;1.2692,-0.001827892;-0.1827813;1.423219,0
